time,CuClamp1[C],Getter[C],CuClamp2[C],EMCCDBack[C],Reject[C],Coldhead[C],bot-tank-lks[C],top-tank-lks[C]
05/02/22 14:41:33,30.744903,32.729145,18.928991,19.208951,12.5,17.75,,
05/02/22 14:41:55,30.743614,32.721145,18.939311,19.211275,12.5,17.75,,
05/02/22 14:42:16,30.732776,32.704891,18.957632,19.226499,12.3,17.75,,
05/02/22 14:42:37,30.761417,32.673927,18.976469,19.240947,12.3,17.75,,
05/02/22 14:42:59,30.769674,32.72966,18.991693,19.259784,12.2,17.75,,
05/02/22 14:43:20,30.778963,32.693019,18.99582,19.294876,12.1,17.85,,
05/02/22 14:43:41,30.760643,32.721405,19.008464,19.281974,11.9,17.85,,
05/02/22 14:44:02,30.740776,32.733531,19.023172,19.308809,11.8,17.85,,
05/02/22 14:44:24,30.768899,32.724758,19.040201,19.308294,12.0,17.85,,
05/02/22 14:44:45,30.790832,32.730693,19.050006,19.331773,11.9,17.85,,
05/02/22 14:45:06,30.837793,32.698955,19.039169,19.316551,11.9,17.85,,
05/02/22 14:45:28,30.830568,32.74282,19.057748,19.306745,11.8,17.85,,
05/02/22 14:45:49,30.828504,32.746948,19.046136,19.338998,11.8,17.85,,
05/02/22 14:46:10,30.829795,32.75056,19.085357,19.349578,11.8,17.85,,
05/02/22 14:46:32,30.831085,32.79494,19.071681,19.360416,12.0,17.85,,
05/02/22 14:46:53,30.881143,32.75727,19.104709,19.342353,11.9,17.85,,
05/02/22 14:47:14,30.853017,32.725273,19.108579,19.392669,11.5,17.95,,
05/02/22 14:47:35,30.903848,32.796489,19.114513,19.377962,11.5,17.95,,
05/02/22 14:47:57,30.906171,32.798038,19.12535,19.42905,11.2,17.95,,
05/02/22 14:48:18,30.937135,32.828742,19.151153,19.411504,11.2,17.95,,
05/02/22 14:48:39,30.953649,32.815586,19.149864,19.442985,11.2,17.95,,
05/02/22 14:49:01,30.968097,32.892478,19.199148,19.458467,11.1,17.95,,
05/02/22 14:49:22,30.9521,32.966789,19.216176,19.479883,10.9,17.95,,
05/02/22 14:49:43,30.962163,32.951309,19.201469,19.489171,11.0,17.95,,
05/02/22 14:50:04,30.947713,32.848354,19.201728,19.498718,11.1,17.95,,
05/02/22 14:50:26,31.000867,32.907699,19.221595,19.495365,11.3,17.95,,
05/02/22 14:50:47,31.009641,32.985626,19.229595,19.489429,11.1,18.05,,
05/02/22 14:51:08,31.060729,32.843193,19.240432,19.5431,11.1,18.05,,
05/02/22 14:51:30,31.059183,32.781524,19.275007,19.559614,11.5,18.05,,
05/02/22 14:51:51,31.03725,32.680637,19.262622,19.564258,11.6,18.05,,
05/02/22 14:52:12,31.006803,32.495887,19.284555,19.571741,11.6,18.05,,
05/02/22 14:52:33,30.998546,32.405319,19.279653,19.567096,11.5,18.05,,
05/02/22 14:52:55,31.015317,32.349842,19.330226,19.629796,11.5,18.05,,
05/02/22 14:53:16,31.028736,32.288688,19.331001,19.645795,11.5,18.05,,
05/02/22 14:53:37,31.009124,32.258243,19.352159,19.650182,11.5,18.05,,
05/02/22 14:53:59,31.030282,32.204315,19.371252,19.674953,11.5,18.05,,
05/02/22 14:54:20,31.035444,32.145225,19.367639,19.686048,11.5,18.15,,
05/02/22 14:54:41,31.057376,32.102394,19.349321,19.690176,11.5,18.15,,
05/02/22 14:55:02,31.064085,32.02705,19.394475,19.715978,11.6,18.15,,
05/02/22 14:55:24,31.053506,31.984216,19.401184,19.715978,11.6,18.15,,
05/02/22 14:55:45,31.024091,32.007698,19.408151,19.720623,11.7,18.15,,
05/02/22 14:56:06,31.044216,31.934932,19.437049,19.736364,11.7,18.15,,
05/02/22 14:56:28,31.061763,31.88668,19.449951,19.783067,11.8,18.15,,
05/02/22 14:56:49,31.08163,31.853395,19.43189,19.765262,11.9,18.15,,
05/02/22 14:57:10,31.097629,31.821399,19.447887,19.773262,11.9,18.15,,
05/02/22 14:57:32,31.078277,31.801273,19.46982,19.761135,12.0,18.15,,
05/02/22 14:57:53,31.088081,31.784244,19.49072,19.757263,12.0,18.25,,
05/02/22 14:58:14,31.106401,31.756633,19.484785,19.7681,12.1,18.25,,
05/02/22 14:58:35,31.098918,31.750699,19.485816,19.813514,12.0,18.25,,
05/02/22 14:58:57,31.085243,31.741926,19.496139,19.794677,12.1,18.25,,
05/02/22 14:59:18,31.082405,31.733928,19.512393,19.825641,12.1,18.25,,
05/02/22 14:59:39,31.118787,31.718187,19.520135,19.843187,12.0,18.25,,
05/02/22 15:00:01,31.094017,31.689031,19.555744,19.855056,12.0,18.25,,
05/02/22 15:00:22,31.0935,31.651359,19.573289,19.855831,12.0,18.25,,
05/02/22 15:00:43,31.11053,31.627878,19.55084,19.880084,12.0,18.25,,
05/02/22 15:01:04,31.110271,31.666582,19.560388,19.894792,12.0,18.35,,
05/02/22 15:01:26,31.120594,31.630973,19.560129,19.885763,11.9,18.35,,
05/02/22 15:01:47,31.127559,31.614202,19.573547,19.93066,11.9,18.35,,
05/02/22 15:02:08,31.100725,31.641296,19.619733,19.920854,11.8,18.35,,
05/02/22 15:02:30,31.144847,31.586336,19.60606,19.947431,11.8,18.35,,
05/02/22 15:02:51,31.086534,31.601558,19.617155,19.937625,11.8,18.35,,
05/02/22 15:03:12,31.119302,31.604396,19.636764,19.964977,11.8,18.35,,
05/02/22 15:03:33,31.105886,31.58711,19.647602,19.995424,11.8,18.35,,
05/02/22 15:03:55,31.093242,31.589948,19.623863,19.98949,11.8,18.35,,
05/02/22 15:04:16,31.14072,31.560016,19.684242,20.00781,11.7,18.45,,
05/02/22 15:04:37,31.131689,31.583498,19.673921,20.021486,11.7,18.45,,
05/02/22 15:04:59,31.110271,31.581949,19.694305,20.01555,11.6,18.45,,
05/02/22 15:05:20,31.156717,31.571886,19.678565,20.043933,11.6,18.45,,
05/02/22 15:05:41,31.11053,31.565177,19.707981,20.048578,11.6,18.45,,
05/02/22 15:06:03,31.168329,31.545051,19.728364,20.067415,11.5,18.45,,
05/02/22 15:06:24,31.159814,31.546857,19.722688,20.068447,11.5,18.45,,
05/02/22 15:06:45,31.196969,31.560274,19.730945,20.093732,11.5,18.45,,
05/02/22 15:07:06,31.245222,31.601558,19.744361,20.073348,11.5,18.45,,
05/02/22 15:07:28,31.275926,31.630716,19.791839,20.093992,11.5,18.45,,
05/02/22 15:07:49,31.269475,31.69832,19.773777,20.125213,11.5,18.55,,
05/02/22 15:08:10,31.326242,31.754312,19.80474,20.133211,11.5,18.55,,
05/02/22 15:08:32,31.35798,31.82656,19.828996,20.179656,11.4,18.55,,
05/02/22 15:08:53,31.372428,31.864748,19.81661,20.1923,11.4,18.55,,
05/02/22 15:09:14,31.422744,31.974668,19.834415,20.188688,11.4,18.55,,
05/02/22 15:09:35,31.448547,32.016727,19.860992,20.215265,11.5,18.55,,
05/02/22 15:09:57,31.48364,32.047691,19.863571,20.210878,11.5,18.55,,
05/02/22 15:10:18,31.493186,32.079429,19.899953,20.244422,11.5,18.55,,
05/02/22 15:10:39,31.508411,32.138774,19.898405,20.229455,11.5,18.55,,
05/02/22 15:11:01,31.525699,32.186511,19.882408,20.23668,11.6,18.65,,
05/02/22 15:11:22,31.55047,32.21799,19.909242,20.261711,11.7,18.65,,
05/02/22 15:11:43,31.591495,32.246631,19.904083,20.280288,11.7,18.65,,
05/02/22 15:12:04,31.62762,32.280174,19.939949,20.296028,11.8,18.65,,
05/02/22 15:12:26,31.650842,32.285335,19.936336,20.304285,11.8,18.65,,
05/02/22 15:12:47,31.66426,32.329715,19.944593,20.313058,11.9,18.65,,
05/02/22 15:13:08,31.698835,32.373321,19.963945,20.308155,11.9,18.65,,
05/02/22 15:13:30,31.699352,32.378227,19.990005,20.317186,12.0,18.65,,
05/02/22 15:13:51,31.714576,32.420284,19.967041,20.363115,12.0,18.65,,
05/02/22 15:14:12,31.745281,32.408157,19.984586,20.349182,12.0,18.65,,
05/02/22 15:14:33,31.756633,32.439121,20.009357,20.357181,12.1,18.75,,
05/02/22 15:14:55,31.788114,32.4706,20.017356,20.386337,12.1,18.75,,
05/02/22 15:15:16,31.805917,32.493305,20.014261,20.392272,12.0,18.75,,
05/02/22 15:15:37,31.816755,32.496402,20.017873,20.392015,12.0,18.75,,
05/02/22 15:15:59,31.853137,32.525302,20.04961,20.422977,12.1,18.75,,
05/02/22 15:16:20,31.845653,32.550846,20.06277,20.408012,12.1,18.75,,
05/02/22 15:16:41,31.865779,32.559619,20.086507,20.435878,12.2,18.75,,
05/02/22 15:17:03,31.888229,32.607357,20.080831,20.445941,12.3,18.75,,
05/02/22 15:17:24,31.920482,32.616645,20.104312,20.448522,12.4,18.85,,
05/02/22 15:17:45,31.954801,32.613288,20.107667,20.448522,12.6,18.85,,
05/02/22 15:18:06,31.948608,32.631866,20.12676,20.476131,12.7,18.85,,
05/02/22 15:18:28,31.965896,32.658702,20.124696,20.487743,12.8,18.85,,
05/02/22 15:18:49,31.984731,32.659992,20.136823,20.49471,13.0,18.85,,
05/02/22 15:19:10,32.014923,32.664123,20.155403,20.507869,13.1,18.85,,
05/02/22 15:19:32,32.020599,32.690181,20.168819,20.535221,13.3,18.85,,
05/02/22 15:19:53,32.025241,32.703601,20.18198,20.525415,13.4,18.85,,
05/02/22 15:20:14,32.048721,32.726306,20.178882,20.549154,13.6,18.85,,
05/02/22 15:20:35,32.045883,32.743335,20.2003,20.561798,13.7,18.95,,
05/02/22 15:20:57,32.074527,32.724498,20.221458,20.561281,13.9,18.95,,
05/02/22 15:21:18,32.084846,32.726566,20.225328,20.551477,14.0,18.95,,
05/02/22 15:21:39,32.100845,32.739982,20.239778,20.58502,14.2,18.95,,
05/02/22 15:22:01,32.099037,32.745658,20.236423,20.590696,14.3,18.95,,
05/02/22 15:22:22,32.118907,32.746433,20.259904,20.620885,14.5,18.95,,
05/02/22 15:22:43,89.127525,35.910125,20.253969,20.611597,14.7,18.95,,
05/02/22 15:23:04,32.148838,32.770687,20.269193,20.640497,14.9,18.95,,
05/02/22 15:23:26,32.148838,32.765785,20.290866,20.661912,15.0,19.05,,
05/02/22 15:23:47,32.204315,32.79494,20.291126,20.661396,15.2,19.05,,
05/02/22 15:24:08,32.195026,32.803199,20.307897,20.651592,15.3,19.05,,
05/02/22 15:24:30,32.213088,32.828487,20.317186,20.669912,15.4,19.05,,
05/02/22 15:24:51,32.207153,32.853515,20.334989,20.686941,15.5,19.05,,
05/02/22 15:25:12,32.250244,32.910022,20.356664,20.719711,15.7,19.05,,
05/02/22 15:25:34,32.279659,32.930408,20.349697,20.71326,15.8,19.05,,
05/02/22 15:25:55,32.304687,32.967304,20.386854,20.719968,15.9,19.05,,
05/02/22 15:26:16,32.333843,33.014007,20.387111,20.735193,16.1,19.15,,
05/02/22 15:26:37,32.388031,33.067935,20.409044,20.748094,16.1,19.15,,
05/02/22 15:26:59,32.38829,33.085998,20.390724,20.763059,16.2,19.15,,
05/02/22 15:27:20,32.422348,33.108963,20.394079,20.802797,16.4,19.15,,
05/02/22 15:27:41,32.457183,33.163665,20.435363,20.775188,16.6,19.15,,
05/02/22 15:28:03,32.469051,33.184307,20.420656,20.779832,16.7,19.15,,
05/02/22 15:28:24,32.490985,33.233848,20.441556,20.789379,16.8,19.15,,
05/02/22 15:28:45,32.513175,33.227142,20.46323,20.813375,16.9,19.15,,
05/02/22 15:29:06,32.569168,33.28881,20.475616,20.830146,17.1,19.25,,
05/02/22 15:29:28,32.589809,33.307388,20.499095,20.836339,17.2,19.25,,
05/02/22 15:29:49,32.621803,33.329063,20.493162,20.868335,17.3,19.25,,
05/02/22 15:30:10,32.62516,33.350734,20.507352,20.84692,17.4,19.25,,
05/02/22 15:30:32,32.678314,33.382991,20.509159,20.86498,17.5,19.25,,
05/02/22 15:30:53,32.693019,33.41576,20.541671,20.893623,17.6,19.25,,
05/02/22 15:31:14,32.690181,33.439498,20.551477,20.886913,17.8,19.25,,
05/02/22 15:31:35,32.747722,33.475879,20.561023,20.9122,17.8,19.35,,
05/02/22 15:31:57,32.771202,33.479232,20.5876,20.935422,18.0,19.35,,
05/02/22 15:32:18,32.817649,33.501426,20.604631,20.918651,18.1,19.35,,
05/02/22 15:32:39,32.810165,33.536518,20.606695,20.960193,18.2,19.35,,
05/02/22 15:33:01,32.850158,33.538066,20.596632,20.982126,18.3,19.35,,
05/02/22 15:33:22,32.898155,33.571094,20.640497,20.962516,18.4,19.35,,
05/02/22 15:33:43,32.909763,33.616249,20.656236,20.975418,18.5,19.35,,
05/02/22 15:34:04,32.930149,33.61444,20.661396,20.989351,18.6,19.45,,
05/02/22 15:34:26,32.974273,33.667594,20.661655,21.014896,18.7,19.45,,
05/02/22 15:34:47,32.999301,33.655727,20.671201,21.005607,18.9,19.45,,
05/02/22 15:35:08,32.994915,33.638954,20.681007,21.025474,19.0,19.45,,
05/02/22 15:35:30,32.994655,33.702945,20.706809,21.02728,19.1,19.45,,
05/02/22 15:35:51,33.006782,33.707592,20.708099,21.034505,19.2,19.45,,
05/02/22 15:36:12,33.018138,33.705524,20.734676,21.046634,19.3,19.45,,
05/02/22 15:36:34,33.048583,33.726169,20.751707,21.065986,19.4,19.55,,
05/02/22 15:36:55,33.059936,33.774677,20.737514,21.071146,19.5,19.55,,
05/02/22 15:37:16,33.068454,33.800479,20.747062,21.061082,19.6,19.55,,
05/02/22 15:37:37,33.102771,33.825767,20.771833,21.059535,19.6,19.55,,
05/02/22 15:37:59,33.092964,33.844604,20.746288,21.055664,19.7,19.55,,
05/02/22 15:38:20,33.073612,33.939815,20.830146,21.085079,19.6,19.55,,
05/02/22 15:38:41,33.176307,34.032707,20.808731,21.127912,19.6,19.55,,
05/02/22 15:39:03,33.163925,34.139789,20.815439,21.141073,19.7,19.65,,
05/02/22 15:39:24,33.206756,34.248935,20.840469,21.126106,19.8,19.65,,
05/02/22 15:39:45,33.249847,34.340534,20.856723,21.159908,19.9,19.65,,
05/02/22 15:40:06,33.285713,34.431617,20.849241,21.163778,19.9,19.65,,
05/02/22 15:40:28,33.379894,34.568634,20.874786,21.180034,20.1,19.65,,
05/02/22 15:40:49,33.436141,34.630817,20.895687,21.196548,20.2,19.65,,
05/02/22 15:41:10,33.48104,34.710548,20.936971,21.191387,20.3,19.65,,
05/02/22 15:41:32,33.545547,34.786926,20.912458,21.20816,20.4,19.75,,
05/02/22 15:41:53,33.574447,34.861236,20.933101,21.216674,20.4,19.75,,
05/02/22 15:42:14,33.671722,34.915679,20.943422,21.279375,20.5,19.75,,
05/02/22 15:42:36,33.751972,34.985347,20.973611,21.26699,20.6,19.75,,
05/02/22 15:42:57,33.767711,35.049339,20.94239,21.300792,20.7,19.75,,
05/02/22 15:43:18,33.888984,35.17345,20.947549,21.303888,20.7,19.75,,
05/02/22 15:43:39,33.967166,35.280532,21.004575,21.292276,20.8,19.75,,
05/02/22 15:44:01,34.00587,35.319755,21.008703,21.320144,20.8,19.75,,
05/02/22 15:44:22,34.074249,35.454444,21.038118,21.338464,21.0,19.85,,
05/02/22 15:44:43,34.1016,35.578556,21.02341,21.354721,21.0,19.85,,
05/02/22 15:45:05,34.172557,35.626808,21.017477,21.388521,21.1,19.85,,
05/02/22 15:45:26,34.200424,35.707054,21.037086,21.361429,21.1,19.85,,
05/02/22 15:45:47,34.268802,35.837615,21.092563,21.400133,21.3,19.85,,
05/02/22 15:46:08,34.306217,35.949604,21.06805,21.437547,21.4,19.85,,
05/02/22 15:46:30,34.424137,36.0652,21.095401,21.442707,21.4,19.95,,
05/02/22 15:46:51,34.452518,36.121448,21.097982,21.458963,21.5,19.95,,
05/02/22 15:47:12,34.489673,36.257171,21.110109,21.490444,21.6,19.95,,
05/02/22 15:47:34,34.579467,36.307487,21.140039,21.477283,21.7,19.95,,
05/02/22 15:47:55,34.665393,36.371738,21.144168,21.512117,21.7,19.95,,
05/02/22 15:48:16,34.710548,36.459983,21.170488,21.488378,21.8,19.95,,
05/02/22 15:48:37,34.763702,36.577644,21.176422,21.491476,21.9,19.95,,
05/02/22 15:48:59,34.83311,36.611446,21.188808,21.538694,21.9,20.05,,
05/02/22 15:49:20,34.899684,36.695049,21.201967,21.543598,21.9,20.05,,
05/02/22 15:49:41,34.970382,36.802387,21.224414,21.556499,22.0,20.05,,
05/02/22 15:50:03,34.97322,36.809097,21.238349,21.58514,22.1,20.05,,
05/02/22 15:50:24,35.055789,36.90921,21.259765,21.591073,22.2,20.05,,
05/02/22 15:50:45,35.124168,36.984039,21.279375,21.602943,22.3,20.05,,
05/02/22 15:51:06,35.133457,37.065059,21.31163,21.612749,22.3,20.05,,
05/02/22 15:51:28,35.199771,37.094474,21.294342,21.615329,22.4,20.15,,
05/02/22 15:51:49,35.248538,37.136276,21.307243,21.631069,22.4,20.15,,
05/02/22 15:52:10,35.294982,37.154853,21.317564,21.627973,22.5,20.15,,
05/02/22 15:52:32,35.340652,37.23381,21.327884,21.696866,22.6,20.15,,
05/02/22 15:52:53,35.386325,37.332893,21.356784,21.683191,22.6,20.15,,
05/02/22 15:53:14,35.427867,37.375984,21.367105,21.727056,22.7,20.15,,
05/02/22 15:53:36,35.488761,37.419334,21.400907,21.708477,22.7,20.15,,
05/02/22 15:53:57,35.496761,37.465522,21.414583,21.731184,22.8,20.25,,
05/02/22 15:54:18,35.584232,37.516353,21.43445,21.741764,22.9,20.25,,
05/02/22 15:54:39,35.607196,37.575958,21.419742,21.803432,22.9,20.25,,
05/02/22 15:55:01,35.640224,37.61079,21.457157,21.800077,23.0,20.25,,
05/02/22 15:55:22,35.707054,37.645111,21.467994,21.812204,23.0,20.25,,
05/02/22 15:55:43,35.729244,37.679943,21.490959,21.826911,23.1,20.25,,
05/02/22 15:56:05,35.772079,37.755546,21.478057,21.841104,23.1,20.35,,
05/02/22 15:56:26,35.822395,37.743934,21.515472,21.861745,23.2,20.35,,
05/02/22 15:56:47,35.845874,37.83089,21.538179,21.877227,23.2,20.35,,
05/02/22 15:57:08,35.902126,37.869853,21.524244,21.889356,23.3,20.35,,
05/02/22 15:57:30,35.946247,37.94984,21.562175,21.928318,23.4,20.35,,
05/02/22 15:57:51,35.968181,37.927391,21.556756,21.931413,23.4,20.35,,
05/02/22 15:58:12,36.014366,38.00222,21.602943,21.97244,23.5,20.35,,
05/02/22 15:58:34,36.054363,38.029056,21.58514,21.970891,23.5,20.45,,
05/02/22 15:58:55,36.094356,38.073696,21.619716,21.98818,23.6,20.45,,
05/02/22 15:59:16,36.138736,38.114723,21.620231,21.996179,23.6,20.45,,
05/02/22 15:59:37,36.174346,38.1333,21.646034,22.013725,23.6,20.45,,
05/02/22 15:59:59,36.230079,38.211997,21.693254,22.038238,23.7,20.45,,
05/02/22 16:00:20,36.260528,38.213546,21.658161,22.052429,23.8,20.45,,
05/02/22 16:00:41,36.313163,38.248123,21.710542,22.052171,23.8,20.45,,
05/02/22 16:01:03,36.321163,38.267734,21.722152,22.082103,23.8,20.55,,
05/02/22 16:01:24,36.371479,38.336109,21.72499,22.101713,23.9,20.55,,
05/02/22 16:01:45,36.398056,38.407325,21.751052,22.099649,24.0,20.55,,
05/02/22 16:02:07,36.449661,38.428226,21.770662,22.121582,24.0,20.55,,
05/02/22 16:02:28,36.487335,38.468219,21.77737,22.133451,24.0,20.55,,
05/02/22 16:02:49,36.45895,38.473125,21.776597,22.169317,24.1,20.55,,
05/02/22 16:03:10,36.534812,38.505378,21.795175,22.186862,24.2,20.65,,
05/02/22 16:03:32,36.572998,38.553112,21.803689,22.208278,24.2,20.65,,
05/02/22 16:03:53,36.571968,38.598526,21.843685,22.210859,24.2,20.65,,
05/02/22 16:04:14,36.632087,38.616329,21.856328,22.239759,24.3,20.65,,
05/02/22 16:04:36,36.68679,38.655292,21.875421,22.252401,24.3,20.65,,
05/02/22 16:04:57,36.691177,38.722637,21.875421,22.255498,24.3,20.65,,
05/02/22 16:05:18,36.717494,38.690383,21.885227,22.270463,24.4,20.65,,
05/02/22 16:05:39,36.76678,38.706638,21.907159,22.307104,24.4,20.75,,
05/02/22 16:06:01,36.799549,38.770629,21.930898,22.333423,24.5,20.75,,
05/02/22 16:06:22,36.825351,38.777339,21.938638,22.328262,24.5,20.75,,
05/02/22 16:06:43,36.870765,38.853199,21.944316,22.344261,24.5,20.75,,
05/02/22 16:07:05,36.89347,38.852169,21.973731,22.382707,24.6,20.75,,
05/02/22 16:07:26,36.896308,38.911254,21.99076,22.396898,24.7,20.75,,
05/02/22 16:07:47,36.951526,38.932929,21.992824,22.393028,24.7,20.85,,
05/02/22 16:08:08,36.956432,39.003372,22.036689,22.423475,24.7,20.85,,
05/02/22 16:08:30,37.005973,38.96957,22.041334,22.434312,24.7,20.85,,
05/02/22 16:08:51,37.036678,39.052139,22.041334,22.457019,24.8,20.85,,
05/02/22 16:09:12,37.065578,39.072784,22.074104,22.458309,24.8,20.85,,
05/02/22 16:09:34,37.126987,39.094455,22.087263,22.488498,24.9,20.85,,
05/02/22 16:09:55,37.15253,39.12284,22.097585,22.493143,24.9,20.85,,
05/02/22 16:10:16,37.146598,39.155609,22.119258,22.522815,24.9,20.95,,
05/02/22 16:10:37,37.179626,39.15406,22.12029,22.551458,25.0,20.95,,
05/02/22 16:10:59,37.204914,39.183219,22.147901,22.552747,25.0,20.95,,
05/02/22 16:11:20,37.239231,39.189926,22.15048,22.567712,25.0,20.95,,
05/02/22 16:11:41,37.265289,39.181156,22.17138,22.59687,25.1,20.95,,
05/02/22 16:12:03,37.298576,39.183734,22.192024,22.594806,25.1,20.95,,
05/02/22 16:12:24,37.305541,39.250049,22.218341,22.635316,25.1,21.05,,
05/02/22 16:12:45,37.334701,39.322296,22.236921,22.635833,25.2,21.05,,
05/02/22 16:13:07,37.376758,39.326423,22.245435,22.640478,25.2,21.05,,
05/02/22 16:13:28,37.366954,39.311973,22.265045,22.662668,25.2,21.05,,
05/02/22 16:13:49,37.415206,39.314296,22.259885,22.686922,25.3,21.05,,
05/02/22 16:14:10,37.421657,39.342681,22.298332,22.706274,25.3,21.05,,
05/02/22 16:14:32,37.461391,39.384223,22.30117,22.731561,25.3,21.15,,
05/02/22 16:14:53,37.478424,39.395061,22.320005,22.727949,25.3,21.15,,
05/02/22 16:15:14,37.503452,39.41183,22.321554,22.7553,25.4,21.15,,
05/02/22 16:15:36,37.547058,39.424732,22.340131,22.780845,25.4,21.15,,
05/02/22 16:15:57,37.57183,39.497756,22.378835,22.795553,25.4,21.15,,
05/02/22 16:16:18,37.570537,39.486145,22.377288,22.801229,25.5,21.15,,
05/02/22 16:16:39,37.603565,39.531299,22.419347,22.824451,25.5,21.15,,
05/02/22 16:17:01,37.629112,39.546264,22.407218,22.840707,25.5,21.25,,
05/02/22 16:17:22,37.666007,39.526912,22.445665,22.856189,25.5,21.25,,
05/02/22 16:17:43,37.688201,39.560199,22.437408,22.892829,25.6,21.25,,
05/02/22 16:18:05,37.696971,39.591419,22.447731,22.888959,25.6,21.25,,
05/02/22 16:18:26,37.723293,39.604064,22.478693,22.923534,25.6,21.25,,
05/02/22 16:18:47,37.755027,39.6567,22.50011,22.921987,25.7,21.25,,
05/02/22 16:19:08,37.77309,39.611804,22.518171,22.956047,25.7,21.35,,
05/02/22 16:19:30,37.806636,39.657218,22.54578,22.96198,25.7,21.35,,
05/02/22 16:19:51,37.823406,39.671409,22.527202,22.991655,25.8,21.35,,
05/02/22 16:20:12,37.836307,39.701858,22.540878,23.009201,25.8,21.35,,
05/02/22 16:20:34,37.876304,39.713985,22.570035,23.006103,25.8,21.35,,
05/02/22 16:20:55,37.907783,39.737979,22.584226,23.025197,25.8,21.35,,
05/02/22 16:21:16,37.910621,39.753719,22.620351,23.045066,25.8,21.45,,
05/02/22 16:21:38,37.965324,39.724822,22.613641,23.077836,25.8,21.45,,
05/02/22 16:21:59,37.967388,39.75888,22.645637,23.086351,25.9,21.45,,
05/02/22 16:22:20,37.97229,39.752944,22.665763,23.105703,25.9,21.45,,
05/02/22 16:22:41,37.98674,39.786491,22.665248,23.107252,25.9,21.45,,
05/02/22 16:23:03,38.020542,39.823387,22.677375,23.122217,26.0,21.45,,
05/02/22 16:23:24,38.005577,39.860546,22.704984,23.16505,26.0,21.45,,
05/02/22 16:23:45,38.058471,39.855899,22.706533,23.194723,26.0,21.55,,
05/02/22 16:24:07,38.057437,39.856414,22.746011,23.176919,26.0,21.55,,
05/02/22 16:24:28,38.077564,39.837062,22.755558,23.204011,26.0,21.55,,
05/02/22 16:24:49,38.130203,39.849449,22.777748,23.212528,26.1,21.55,,
05/02/22 16:25:10,38.110076,39.856414,22.800455,23.247362,26.1,21.55,,
05/02/22 16:25:32,38.160907,39.901569,22.800197,23.236524,26.1,21.55,,
05/02/22 16:25:53,38.163745,39.946208,22.815679,23.292774,26.1,21.65,,
05/02/22 16:26:14,38.186969,39.94337,22.856964,23.291484,26.2,21.65,,
05/02/22 16:26:36,38.193935,39.960659,22.875799,23.321931,26.2,21.65,,
05/02/22 16:26:57,38.231864,39.998332,22.868833,23.330188,26.2,21.65,,
05/02/22 16:27:18,38.24451,40.022071,22.878122,23.34309,26.2,21.65,,
05/02/22 16:27:39,38.255603,40.02362,22.891023,23.358055,26.2,21.65,,
05/02/22 16:28:01,38.250186,40.047874,22.925857,23.364505,26.3,21.75,,
05/02/22 16:28:22,38.305664,40.092769,22.922245,23.389793,26.3,21.75,,
05/02/22 16:28:43,38.314178,40.068515,22.938758,23.422821,26.3,21.75,,
05/02/22 16:29:05,38.320629,40.125797,22.952949,23.421529,26.3,21.75,,
05/02/22 16:29:26,38.349269,40.136894,22.972043,23.445011,26.3,21.75,,
05/02/22 16:29:47,38.378425,40.160114,22.995782,23.47907,26.4,21.75,,
05/02/22 16:30:09,38.396747,40.144119,22.981849,23.490682,26.4,21.85,,
05/02/22 16:30:30,38.431838,40.167858,23.03268,23.499713,26.4,21.85,,
05/02/22 16:30:51,38.469253,40.210948,23.032165,23.509777,26.4,21.85,,
05/02/22 16:31:12,38.514667,40.265647,23.048421,23.538934,26.4,21.85,,
05/02/22 16:31:34,38.576335,40.34925,23.098995,23.543062,26.4,21.85,,
05/02/22 16:31:55,38.657871,40.351829,23.082996,23.558286,26.5,21.85,,
05/02/22 16:32:16,38.660194,40.452205,23.128925,23.575315,26.5,21.95,,
05/02/22 16:32:38,38.723926,40.514389,23.132537,23.598279,26.5,21.95,,
05/02/22 16:32:59,38.745861,40.571929,23.148794,23.611181,26.5,21.95,,
05/02/22 16:33:20,38.803916,40.649337,23.16118,23.624341,26.6,21.95,,
05/02/22 16:33:41,38.83488,40.652175,23.189563,23.659175,26.5,21.95,,
05/02/22 16:34:03,38.860942,40.761581,23.203496,23.672077,26.6,21.95,,
05/02/22 16:34:24,38.920803,40.801319,23.218461,23.703556,26.6,21.95,,
05/02/22 16:34:45,38.984535,40.833053,23.249425,23.729358,26.6,22.05,,
05/02/22 16:35:07,38.984794,40.905818,23.247362,23.753355,26.6,22.05,,
05/02/22 16:35:28,39.021949,40.957424,23.277292,23.748453,26.6,22.05,,
05/02/22 16:35:49,39.074588,40.99871,23.285806,23.773223,26.7,22.05,,
05/02/22 16:36:10,39.075622,41.048252,23.284259,23.771417,26.7,22.05,,
05/02/22 16:36:32,39.103229,41.077667,23.310577,23.798511,26.7,22.05,,
05/02/22 16:36:53,39.179607,41.107856,23.315223,23.825603,26.7,22.15,,
05/02/22 16:37:14,39.189926,41.212615,23.330963,23.827152,26.7,22.15,,
05/02/22 16:37:36,39.213409,41.212871,23.37586,23.849084,26.8,22.15,,
05/02/22 16:37:57,39.28514,41.267833,23.391599,23.880821,26.8,22.15,,
05/02/22 16:38:18,39.328487,41.283058,23.397018,23.873596,26.8,22.15,,
05/02/22 16:38:39,39.307846,41.293121,23.418691,23.901206,26.8,22.15,,
